2003-11-21,12647.194157818927,12786.130760363954
2003-11-24,12782.16743414238,14216.595014069218
2003-11-25,14217.303058843807,14569.921063889089
2003-11-26,14576.39818365076,14276.20270545131
2003-11-28,14276.20270545131,14526.101922335234
2003-12-01,14533.283699517953,15623.836748136404
2003-12-02,15623.836748136404,15444.509350284563
2003-12-03,15444.509350284563,14554.011974038905
2003-12-04,14560.477443835529,14316.872634248271
2003-12-05,14317.5831725275,14179.734185672278
2003-12-08,14181.146158207579,14933.071444489224
2003-12-09,14933.071444489224,13068.690064576478
2003-12-10,13068.690064576478,10993.31003441326
2003-12-11,10992.124963531525,11936.558576115882
2003-12-12,11948.442802397323,12348.393297459234
2003-12-15,12359.908143822711,11709.555112898073
2003-12-16,11715.110418340751,12057.795921617933
2003-12-17,12060.94280180626,12771.002482413649
2003-12-18,12771.002482413649,13284.169811892283
2003-12-19,13284.169811892283,13460.641954764053
2003-12-22,13451.842084906273,14087.18636928468
2003-12-23,14087.18636928468,14293.673799477221
2003-12-24,14272.542509980969,13936.8863120487
2003-12-26,13939.65655994495,14216.02540304647
2003-12-29,14216.02540304647,14357.778642824103
2003-12-30,14354.953050070992,13561.771969809739
2003-12-31,13561.771969809739,13149.813517018309
2004-01-01,13553.344077150972,13141.641633797522
2004-01-02,13142.30711199582,11841.253313942754
2004-01-05,11841.873393887277,11141.158595401019
2004-01-06,11141.753742761883,11892.856459417508
2004-01-07,11892.856459417508,11589.647956612233
2004-01-08,11587.205245178498,10041.186186276043
2004-01-09,10140.861557892966,10853.224613518058
2004-01-12,10859.636637297453,10112.050138639084
2004-01-13,10112.050138639084,9694.682151199926
2004-01-14,9694.682151199926,10297.594677292936
2004-01-15,10302.092180018186,10527.032783304669
2004-01-16,10533.878520767394,10657.725930368437
2004-01-20,10658.301111662799,10448.927587873277
2004-01-21,10543.72003190269,12018.721593991333
2004-01-22,12034.269746118101,12278.274939591114
2004-01-23,12282.690677598574,12135.674448148728
2004-01-26,12142.55952287948,12227.090120998431
2004-01-27,12232.12253564557,12369.92268149466
2004-01-28,12378.797734922677,10351.146733682031
2004-01-29,10344.415010248038,10327.592999715325
2004-01-30,10339.355634111358,10637.568548036388
2004-02-02,10636.42609522367,10964.857761101426
2004-02-03,10974.765765102426,11482.710979056628
2004-02-05,10591.583063451291,10804.381992579993
2004-02-06,10810.1475070818,12126.305892140792
2004-02-09,12126.305892140792,12017.50052915992
2004-02-10,12019.354573056695,11906.864341875347
2004-02-11,11906.864341875347,12979.274463146094
2004-02-12,12998.12488596789,12998.12488596789
2004-02-13,12998.12488596789,12610.991919915485
2004-02-17,12660.086736530759,13506.45063254012
2004-02-18,13506.45063254012,13025.45928086268
2004-02-19,13037.178873664167,12886.687244457045
2004-02-20,12907.37351921238,12225.290574701561
2004-02-23,12224.042714073334,11998.819198262836
2004-02-24,11995.122134883302,12233.533735016827
2004-02-25,12236.030374554584,12538.164856968253
2004-02-26,12543.24035212018,13957.147167311276
2004-02-27,13951.022029584248,15159.362196594324
2004-03-01,15193.13429799452,16970.600039699966
2004-03-02,16993.035643326482,16725.119866517496
2004-03-03,16725.119866517496,16623.98921547933
2004-03-04,16623.98921547933,17906.670676543024
2004-03-05,17907.47198937163,19555.82165071935
2004-03-08,19555.82165071935,19149.128031336975
2004-03-09,19149.128031336975,18798.34393457965
2004-03-10,18802.478467703088,17477.57983100811
2004-03-11,17466.55843027688,17354.816943074824
2004-03-12,17361.86888006916,18303.949342051976
2004-03-15,18311.25382389056,18315.31294883121
2004-03-16,18315.31294883121,18389.199939536833
2004-03-17,18381.87280823557,17584.241582681178
2004-03-18,17585.0316016219,17788.072550552646
2004-03-19,17788.072550552646,17121.73632047689
2004-03-22,17122.512288585684,16611.90984647939
2004-03-23,16639.284594921817,16854.71681838064
2004-03-24,16860.85911462312,16436.937719438793
2004-03-25,16442.977657969663,17055.42640556753
2004-03-26,17055.42640556753,17138.212225990123
2004-03-29,17152.183805576224,17053.552988758
2004-03-30,17053.552988758,18319.224213146696
2004-03-31,18455.470841299848,17993.364150967296
2004-04-01,18054.261727323978,17952.269323099517
2004-04-02,17959.46985895613,15656.282888852495
2004-04-05,15656.282888852495,14778.810022861284
2004-04-06,14808.254072999336,15144.502174490997
2004-04-07,15144.502174490997,14801.777178603188
2004-04-08,14831.248346602551,14075.223559191056
2004-04-12,14076.580229038846,13356.14225037637
2004-04-13,13354.177758715234,12705.304315825351
2004-04-14,12704.671108533259,12800.28223276766
2004-04-15,12807.918493607493,13001.447357967383
2004-04-16,13007.23425694144,13389.926084016439
2004-04-19,13385.33637622628,12847.807767954433
2004-04-20,12847.807767954433,11741.337675757422
2004-04-21,11747.338052744506,12364.386927008534
2004-04-22,12456.280062302418,13743.526757114314
2004-04-23,13744.192281718384,12917.584039313939
2004-04-26,12905.45605113649,12964.782193597892
2004-04-27,12991.656629007832,13895.756494373381
2004-04-28,13895.756494373381,12550.789800037037
2004-04-29,12550.789800037037,11630.579144932219
2004-04-30,11633.548250197438,11646.614536542811
2004-05-03,11754.789267119524,11931.807817651215
2004-05-04,12141.3991636542,11721.00245381051
2004-05-05,12090.404401414562,12082.48505555784
2004-05-06,12079.440483661703,11278.24378609108
2004-05-07,11196.864185868451,9593.317893315336
2004-05-10,9593.317893315336,8815.72044693068
2004-05-11,8815.72044693068,9100.833243675335
2004-05-12,9101.83736275116,9191.712630092004
2004-05-13,9191.712630092004,9427.224786113935
2004-05-14,9429.794539181317,9801.962397359172
2004-05-17,9801.962397359172,9352.095622338235
