1999-03-10,35.40430025802861,35.361018717370875,50
1999-03-11,36.14008644921014,35.87661072783072,50
1999-03-12,35.48332266869494,33.27103727003548,50
1999-03-15,34.01870102891268,36.16858176308188,50
1999-03-16,36.62946781710174,37.094252605113304,50
1999-03-17,37.094252605113304,36.290766989118076,64.24263608484372
1999-03-18,36.1588005637031,38.39678457917502,50.15258420802465
1999-03-19,39.90343605493337,35.33702171766107,73.96956825162664
1999-03-22,35.78978404595325,34.028561380265394,57.46077840479185
1999-03-23,33.46106838627703,30.468277176572744,36.328066762455016
1999-03-24,31.28752662690313,33.61026813410343,28.163630770274878
1999-03-25,35.171116499464276,37.358588379309005,46.959874819753125
1999-03-26,36.4212761260647,36.15798979262326,37.33728615630518
1999-03-29,37.468061886558885,40.15073934860367,57.855052003166584
1999-03-30,40.01035214808408,39.31005426917946,80.05260190474031
1999-03-31,41.24787384582915,37.461261870374855,100.0
1999-04-01,40.74107455348689,39.750840102534085,92.30204401428553
1999-04-05,41.68156317521569,44.140457147482714,91.92208271044896
1999-04-06,43.99133398144392,44.40049802354867,93.27573320693884
1999-04-07,45.635577906754996,42.96757363046921,92.36612890881054
1999-04-08,42.74797785382286,43.98810690418974,59.04886969090304
1999-04-09,43.76506861566146,44.80238965508459,67.1833579554283
1999-04-12,41.64163876116485,43.79057654127084,49.80002067469643
1999-04-13,44.605170129693576,41.98133659265278,52.88568142438998
1999-04-14,43.56463271557569,37.516720950320824,39.6784983920723
1999-04-15,37.91630732730649,39.0564793047196,31.11583401098144
1999-04-16,38.7828787491699,35.65120100347918,30.29570468955267
1999-04-19,36.358651173722606,30.55951147038692,29.59163740053291
1999-04-20,30.15462204396539,32.619733731970165,5.354596955915755
1999-04-21,33.52527846851468,37.5212621490528,22.886849655315718
1999-04-22,38.58006319735059,40.602314617130176,51.85196957606017
1999-04-23,39.9748031719885,42.18284753591882,53.23042100798315
1999-04-26,43.040803756988346,45.124008801881054,67.50151592954485
1999-04-27,46.11458020493129,43.00487989505928,100.0
1999-04-28,41.91950715513911,38.64750942470404,75.00608093404142
1999-04-29,38.1088681783667,37.70865836085759,48.48395085442893
1999-04-30,39.29825051658461,38.41335919432895,47.79407131022877
1999-05-03,38.07816408792119,37.81157250737565,31.60480613786798
1999-05-04,38.01058078373026,36.01352750262359,11.346075587888457
1999-05-05,36.07772273881365,39.29129661697401,14.468405027411585
1999-05-06,38.20364826771522,35.06819168695396,50.72508011598039
1999-05-07,36.012577459493116,36.58929133339959,28.204560230866836
1999-05-10,37.301649217766666,37.69521878747347,44.89572138298266
1999-05-11,38.61998466894187,39.49262626922503,53.44013710624277
1999-05-12,40.037665389674366,41.96277351373427,73.73473177669098
1999-05-13,42.955695478566284,39.570143179808404,76.01242048254326
1999-05-14,37.25317727605383,37.31861025721786,54.90524871513803
1999-05-17,36.33596692101259,39.27995346412675,46.06607457344719
1999-05-18,39.161418249740855,38.75583394105539,51.9644360903313
1999-05-19,39.225737239416915,40.37611826253955,46.73334838907272
1999-05-20,40.63479324460518,37.032561286359574,39.37175176007611
1999-05-21,37.374099015671604,35.999569980068976,50.713256920246344
1999-05-24,36.19105705443104,33.244528515486216,49.171239174135934
1999-05-25,33.123566010275226,29.986179065768283,16.398889536553835
1999-05-26,31.17058613858546,32.530441536339346,12.958906546976044
1999-05-27,32.143528690984894,32.43878461894863,9.32191818879025
1999-05-28,33.032901553361604,34.05515760871442,23.088954381226504
1999-06-01,33.87107567569434,31.792345399568696,34.976083008889475
1999-06-02,31.733759996498236,33.40139151444575,39.7669710072699
1999-06-03,34.15799204708949,31.94632349727794,70.56864898037651
1999-06-04,32.651021809717896,34.9151437600268,53.254803044011176
1999-06-07,35.64686819133943,37.11483413779481,63.19846747176517
1999-06-08,37.374227270965186,34.31219005701627,66.23073283202272
1999-06-09,34.681138337199236,36.04361162901778,62.98690990199962
1999-06-10,34.900042282386195,34.806782074386945,54.05839286926491
1999-06-11,35.5205021228662,33.19300759179291,67.37887065057652
1999-06-14,33.55358341355047,31.298856212172076,35.51706905796997
1999-06-15,31.5298795988242,32.70517559722249,11.1571898259954
1999-06-16,35.14319777810635,37.870901146083845,52.73624764752694
1999-06-17,36.38095112609003,39.058521127192456,57.82543203503121
1999-06-18,37.989644836368484,39.56343909886476,61.81364160753155
1999-06-21,40.371772701338735,43.15387594293047,81.3751252679437
1999-06-22,42.38698543003597,39.28549869125285,100.0
1999-06-23,39.30224074223147,41.1442716081662,70.13375582959245
1999-06-24,41.09248775403958,38.695235445187194,71.65024064095003
1999-06-25,39.4736661369359,38.53381694319933,56.81296634304527
1999-06-28,39.524686521738744,41.30497693447428,45.05209354583735
1999-06-29,41.201224550324056,42.996585173187334,42.78854600765724
1999-06-30,43.120888111510745,44.98900410055709,77.05846161857627
1999-07-01,45.428159238198106,45.906996592330465,78.62466202311766
1999-07-02,45.86990502492486,47.649340995719356,100.0
1999-07-06,48.40970282011913,46.71920526132132,100.0
1999-07-07,46.64417441775389,46.94397628867678,80.326196905532
1999-07-08,46.94397628867678,48.825749790360774,75.99274413665503
1999-07-09,49.36654132284895,50.30043280347037,76.3633061530881
1999-07-12,50.85203023891314,49.50267876014905,79.26123982215812
1999-07-13,48.80106599032016,48.80106599032016,52.438597797446846
1999-07-14,50.26818664509244,51.311613711419014,73.45353372848713
1999-07-15,51.85047418390806,52.73474583665688,77.23282447732096
1999-07-16,52.816042978234464,54.199514057787596,72.84005536494875
1999-07-19,54.861829911854244,52.524916264493314,74.71606289586933
