Date,Open,Close
4/15/05,807.11,781.57
4/18/05,781.69,798.05
4/19/05,797.72,807.54
4/20/05,807.52,786.93
4/21/05,787.18,807.13
4/22/05,807.13,795.12
4/25/05,795.12,820.67
4/26/05,820.89,825.01
4/27/05,825.09,827.34
4/28/05,827.34,799.36
4/29/05,799.48,813.53
5/2/05,813.8,816.06
5/3/05,816.07,814.34
5/4/05,814.34,827.2
5/5/05,827.41,838.73
5/6/05,838.73,847.5
5/9/05,847.3,852.63
5/10/05,852.62,837.48
5/11/05,838,845.52
5/12/05,845.45,817.96
5/13/05,818.13,806.38
5/16/05,806.42,833.86
5/17/05,833.86,839.21
5/18/05,839.34,877.04
5/19/05,877.21,879.33
5/20/05,879.38,872.66
5/23/05,872.79,887.08
5/24/05,887.09,889.08
5/25/05,889.44,878.12
5/26/05,879.77,913.49
5/27/05,913.6,912.15
5/31/05,912.26,918.11
6/1/05,918.05,935.67
6/2/05,935.75,941.88
6/3/05,942.12,927.77
6/6/05,927.81,936.3
6/7/05,936.62,946.5
6/8/05,946.51,928.51
6/9/05,928.34,937.68
6/10/05,937.73,929.09
6/13/05,929.02,932.24
6/14/05,932.24,948.86
6/15/05,948.86,968.87
6/16/05,969.03,983.64
6/17/05,984.73,1011.7
6/20/05,1011.71,990.15
6/21/05,990.47,993.52
6/22/05,993.69,990.53
6/23/05,990.56,980.27
6/24/05,980.56,960.13
6/27/05,960.61,981.38
6/28/05,981.63,1003.33
6/29/05,1004,996.11
6/30/05,996.11,1002.19
7/1/05,1002.19,999.67
7/5/05,999.67,1005.75
7/6/05,1005.75,1003.62
7/7/05,1003.66,1035.71
7/8/05,1035.46,1045.74
7/11/05,1045.75,1070.99
7/12/05,1071,1074.62
7/13/05,1074.63,1074.42
7/14/05,1074.31,1059.83
7/15/05,1059.64,1083.26
7/18/05,1083.25,1080.91
7/19/05,1082.16,1096.42
7/20/05,1096.43,1115.35
7/21/05,1114.16,1082.01
7/22/05,1082.67,1100.49
7/25/05,1100.49,1065.2
7/26/05,1065.2,1072.34
7/27/05,1072.25,1080.05
7/28/05,1080.15,1114.76
7/29/05,1114.76,1090.82
8/1/05,1090.82,1096.9
8/2/05,1096.9,1099.3
8/3/05,1099.31,1080.87
8/4/05,1081.04,1072.6
8/5/05,1072.58,1024.36
8/8/05,1024.37,989.91
8/9/05,990.35,1000.74
8/10/05,1001.08,998.59
8/11/05,998.59,1005.25
8/12/05,1005.19,1001.12
8/15/05,1000.97,1001.43
8/16/05,1001.51,987.14
8/17/05,987.14,973.11
8/18/05,972.99,972.19
8/19/05,972.18,967
8/22/05,967.03,965.05
8/23/05,965.05,954.62
8/24/05,953.93,968.24
8/25/05,968.25,955.05
8/26/05,955,941.13
8/29/05,941.13,938.13
8/30/05,938.17,947.4
8/31/05,947.65,992
9/1/05,991.91,990.09
9/2/05,990.12,979.54
9/6/05,979.61,1002.3
9/7/05,1002.33,1010.97
9/8/05,1010.97,989.12
9/9/05,989.49,1016.5
9/12/05,1016.4,1011.02
9/13/05,1010.86,1006.78
9/14/05,1005.34,1002.91
9/15/05,1002.88,1005.13
9/16/05,1005.64,976.11
9/19/05,976.02,967.37
9/20/05,967.37,921
9/21/05,921.28,916.75
9/22/05,917.26,942.2
9/23/05,942.17,939.47
9/26/05,939.36,943.15
9/27/05,943.15,937.83
9/28/05,937.87,925.42
9/29/05,925.57,948.13
9/30/05,948.02,961.77
10/3/05,961.76,972.39
10/4/05,972.25,931.37
10/5/05,931.76,901.04
10/6/05,901,881.03
10/7/05,880.81,889.17
10/10/05,889.05,856.45
10/11/05,856.88,857.73
10/12/05,857.73,844.89
10/13/05,845.21,848.06
10/14/05,848.68,855.52
10/17/05,855.52,860.12
10/18/05,860.12,828.92
10/19/05,828.92,869.05
10/20/05,869.31,851.79
10/21/05,852.28,855.81
10/24/05,855.98,878.76
10/25/05,878.6,863.7
10/26/05,863.62,845.63
10/27/05,845.54,814.9
10/28/05,814.91,838.49
10/31/05,839.55,859.67
11/1/05,859.67,874.21
11/2/05,873.99,917.44
11/3/05,917.82,906.21
11/4/05,906.31,903.01
11/7/05,903.19,922.13
11/8/05,922.13,853.82
11/9/05,853.82,846.35
11/10/05,846.35,876.12
11/11/05,876.12,878.24
11/14/05,878.16,876.25
11/15/05,876.11,866.32
11/16/05,866.87,878.83
11/17/05,878.44,919.75
11/18/05,920.52,917.2
11/21/05,917.51,937.1
11/22/05,936.45,961.95
11/23/05,961.85,959.02
11/25/05,959,961.93
11/28/05,961.64,926.96
11/29/05,927.4,924.73
11/30/05,925.04,921.78
12/1/05,922.4,932.7
12/2/05,932.77,943.86
12/5/05,943.67,935.77
12/6/05,936.21,936.35
12/7/05,936.36,905.48
12/8/05,905.64,918.81
12/9/05,918.81,916.41
12/12/05,917.39,921.76
12/13/05,921.55,936.71
12/14/05,936.55,961.6
12/15/05,962.41,959.16
12/16/05,961.06,958.67
12/19/05,958.73,937.8
12/20/05,938.04,941.03
12/21/05,941.03,940.26
12/22/05,940.52,947.99
12/23/05,948.59,936.7
12/27/05,936.7,939.32
12/28/05,939.32,931.04
12/29/05,931.04,931.83
12/30/05,931.64,923.63
1/3/06,924.29,955.33
1/4/06,955.32,948.11
1/5/06,948.12,968.07
1/6/06,966.64,963.16
1/9/06,963.17,1018.03
1/10/06,1018,1029.17
1/11/06,1029.17,1037.12
1/12/06,1037.12,1009.73
1/13/06,1009.81,1001.5
1/17/06,1001.5,985.8
1/18/06,984.97,985.11
1/19/06,985.11,973.92
1/20/06,974.45,957.24
1/23/06,957.07,947.97
1/24/06,950.58,953.42
1/25/06,953.42,930.76
1/26/06,930.9,944.62
1/27/06,944.43,955.06
1/30/06,955.06,953.93
1/31/06,954.09,946.61
2/1/06,946.61,923.98
2/2/06,924.1,900.26
2/3/06,900.01,911.53
2/6/06,911.65,896.72
2/7/06,896.36,869.08
2/8/06,869.08,880.19
2/9/06,879.87,876.32
2/10/06,876.26,866.53
2/13/06,866.53,856.9
2/14/06,856.73,873.76
2/15/06,873.76,881.61
2/16/06,883.34,895.29
2/17/06,895.28,885.4
2/21/06,885.49,894.57
2/22/06,894.82,930
2/23/06,929.33,922.97
2/24/06,922.83,918.86
2/27/06,918.83,903.78
2/28/06,903.78,886.56
3/1/06,887.1,886.92
3/2/06,886.76,888.99
3/3/06,888.03,872.54
3/6/06,871.62,863.79
3/7/06,863.79,843.05
3/8/06,843.05,839.64
3/9/06,839.65,822.91
3/10/06,822.89,835.76
3/13/06,835.62,839.4
3/14/06,839.41,879.77
3/15/06,879.76,872.91
3/16/06,872.41,892.25
3/17/06,894.39,906.78
3/20/06,906.78,884.52
3/21/06,884.49,862.53
3/22/06,862.56,862.34
3/23/06,862.8,893.58
3/24/06,893.6,901.14
3/27/06,902.15,903.27
3/28/06,903.62,895.13
3/29/06,895.25,895.22
3/30/06,895.22,882.5
3/31/06,882.5,875.81
4/3/06,875.54,872.26
4/4/06,872.28,877.18
4/5/06,877.27,921.7
4/6/06,921.03,910.92
4/7/06,911.02,910.41
4/10/06,910.41,900.43
4/11/06,900.62,894.05
4/12/06,894.05,874.38
4/13/06,873.87,866.26
4/17/06,866.3,857.11
4/18/06,857.12,894.69
4/19/06,893.48,878.59
4/20/06,878.36,879.24
4/21/06,880.6,870.06
4/24/06,870.06,852.9
4/25/06,852.93,837.01
4/26/06,837.19,850.06
4/27/06,849.15,825.52
4/28/06,825.52,818.71
5/1/06,818.71,806.92
5/2/06,806.79,795.39
5/3/06,795.54,797.84
5/4/06,797.84,787.29
5/5/06,789.15,816.35
5/8/06,816.35,801.71
5/9/06,801.58,790.2
5/10/06,790.21,801.55
5/11/06,801.55,776.63
5/12/06,776.63,767.58
5/15/06,767.58,752.5
5/16/06,752.23,741.91
5/17/06,741.82,726.05
5/18/06,726.17,733.69
5/19/06,733.5,729.36
5/22/06,729.23,715.6
5/23/06,715.6,717.52
5/24/06,717.09,724.47
5/25/06,724.72,725.86
5/26/06,726.07,728.58
5/30/06,728.41,706.49
5/31/06,706.51,701.68
6/1/06,701.75,715.44
6/2/06,715.43,699.28
6/5/06,699.21,666.78
6/6/06,666.35,640.88
6/7/06,641.49,638.39
6/8/06,638.43,636.94
6/9/06,637.22,646.73
6/12/06,646.59,627.18
6/13/06,627.12,617.27
6/14/06,617.2,625.08
6/15/06,625.09,655.19
6/16/06,655.19,649
6/19/06,648.87,635.9
6/20/06,635.98,624.06
6/21/06,624,646.36
6/22/06,646.36,639.04
6/23/06,638.95,644.19
6/26/06,644.77,658.03
6/27/06,658,637.18
6/28/06,637.41,634.22
6/29/06,634.52,654.6
6/30/06,654.81,643.56
7/3/06,643.77,643.91
7/5/06,643.91,635.18
7/6/06,635.22,640.8
7/7/06,640.87,639.9
7/10/06,639.92,636.17
7/11/06,636.04,626.67
7/12/06,626.67,608.33
7/13/06,608.33,599.33
7/14/06,599.43,574.42
7/17/06,574.42,568.73
7/18/06,568.87,557.76
7/19/06,557.79,583.47
7/20/06,583.48,560.89
7/21/06,560.89,564.59
7/24/06,564.62,587.77
7/25/06,586.97,605.19
7/26/06,605.01,603.42
7/27/06,603.42,592.63
7/28/06,593.17,609.87
7/31/06,609.49,602.85
8/1/06,602.4,601.75
8/2/06,601.9,606.43
8/3/06,605.64,636.94
8/4/06,637.16,639.29
8/7/06,639.29,646.64
8/8/06,647.07,623.11
8/9/06,623.11,595.22
8/10/06,595.22,596.32
8/11/06,596.08,583.24
8/14/06,583.05,575.21
8/15/06,575.28,592.24
8/16/06,592.38,619.15
8/17/06,619.15,623.55
8/18/06,623.64,625.81
8/21/06,625.81,607.63
8/22/06,607.83,610.39
8/23/06,610.39,592.74
8/24/06,592.7,604.49
8/25/06,604.3,603.9
8/28/06,604.12,614.92
8/29/06,614.85,616.34
8/30/06,616.37,612.22
8/31/06,612.19,619.78
9/1/06,619.78,620.16
9/5/06,620.19,612.86
9/6/06,612.86,590.17
9/7/06,589.5,596.72
9/8/06,596.53,601.35
9/11/06,601.3,609.51
9/12/06,609.35,646.9
9/13/06,646.76,641.73
9/14/06,641.15,646.13
9/15/06,647.07,661.97
9/18/06,662,664.52
9/19/06,664.53,653.23
9/20/06,653.36,645.51
9/21/06,645.56,632.02
9/22/06,632.06,644.23
9/25/06,644.23,666.71
9/26/06,666.28,677.96
9/27/06,677.97,663.23
9/28/06,663.25,662.66
9/29/06,662.66,647.42
10/2/06,647.44,655.48
10/3/06,655.13,645.68
10/4/06,645.37,657.84
10/5/06,657.82,654.23
10/6/06,654.17,649.26
10/9/06,649.05,664.94
10/10/06,665.28,684.09
10/11/06,683.67,674.84
10/12/06,675.09,693.86
10/13/06,692.87,665.69
10/16/06,667.27,668.99
10/17/06,668.61,658.36
10/18/06,660.42,654.06
10/19/06,654.46,659.05
10/20/06,659.16,654.06
10/23/06,653.39,646.78
10/24/06,646.48,660.25
10/25/06,660.14,676.32
10/26/06,676.48,686.92
10/27/06,686.94,668.87
10/30/06,668.87,667.03
10/31/06,667.07,661.69
11/1/06,661.79,654.65
11/2/06,654.58,650.25
11/3/06,650.26,640.46
11/6/06,640.74,641.26
11/7/06,641.2,634
11/8/06,632.46,624.4
11/9/06,624.8,613.96
11/10/06,613.9,636.95
11/13/06,636.85,635.76
11/14/06,641.36,673.76
11/15/06,673.73,682.05
11/16/06,682.16,688.28
11/17/06,687.57,689.59
11/20/06,689.59,681.86
11/21/06,681.5,689.12
11/22/06,689.71,704.25
11/24/06,704.25,701.68
11/27/06,701.73,686.21
11/28/06,686.21,682
11/29/06,681.93,689.48
11/30/06,691.07,728.75
12/1/06,728.81,733.22
12/4/06,733.26,728.35
12/5/06,728.46,745.83
12/6/06,745.22,761.7
12/7/06,761.97,744.8
12/8/06,744.81,731
12/11/06,731.4,734.91
12/12/06,735.11,729.07
12/13/06,729.16,734.67
12/14/06,734.67,733.38
12/15/06,733.78,736.27
12/18/06,735.94,730.99
12/19/06,730.34,720.94
12/20/06,720.94,721.46
12/21/06,721.46,717.89
12/22/06,718.28,712.75
12/26/06,712.78,719.73
12/27/06,719.95,733.14
12/28/06,732.72,732.5
12/29/06,732.5,733.27
1/3/07,733.19,711.05
1/4/07,711.11,705.21
1/5/07,705.88,701.44
1/8/07,701.22,689.23
1/9/07,689.23,691.54
1/10/07,691.63,691.47
1/11/07,691.76,702.03
1/12/07,702.02,706.35
1/16/07,706.38,699.53
1/17/07,699.69,717.87
1/18/07,718.33,718.86
1/19/07,719.62,733.41
1/22/07,733.41,727.97
1/23/07,729.1,745.07
1/24/07,745.02,752.07
1/25/07,752.05,727.62
1/26/07,727.91,718.64
1/29/07,718.64,721.41
1/30/07,721.41,721.25
1/31/07,721.43,755.12
2/1/07,754.58,761.38
2/2/07,761.53,785
2/5/07,785,773.58
2/6/07,773.43,771.44
2/7/07,771.43,764.52
2/8/07,764.54,743.97
2/9/07,743.97,728.05
2/12/07,728.36,719.99
2/13/07,719.99,729.58
2/14/07,741.78,736.22
2/15/07,736.31,742.84
2/16/07,742.77,738.53
2/20/07,738.53,740.41
2/21/07,739.66,732.64
2/22/07,733.39,718.79
2/23/07,718.67,704.88
2/26/07,705.09,706.69
2/27/07,705.06,681.94
2/28/07,682.12,673.55
3/1/07,672.78,680.02
3/2/07,679.71,667.33
3/5/07,665.7,640.47
3/6/07,641.42,652.65
3/7/07,653.41,654.61
3/8/07,655.07,664.69
3/9/07,664.93,657.73
3/12/07,657.38,630.91
3/13/07,630.86,602.99
3/14/07,603.04,622.01
3/15/07,622.05,629.3
3/16/07,629.86,622.13
3/19/07,622.44,626.16
3/20/07,626.17,627.31
3/21/07,627.27,648.86
3/22/07,650.27,642.38
3/23/07,642.14,639.51
3/26/07,639.68,628.41
3/27/07,626.98,619.24
3/28/07,618.49,602.78
3/29/07,603.2,602.93
3/30/07,602.86,596.5
4/2/07,596.94,588.79
4/3/07,589.2,597.55
4/4/07,597.27,593.05
4/5/07,592.93,602.93
4/9/07,602.97,605.08
4/10/07,604.88,599.49
4/11/07,599.73,587.97
4/12/07,587.97,602.97
4/13/07,602.86,595.59
4/16/07,595.74,604.01
4/17/07,604.95,617.72
4/18/07,617.72,635.14
4/19/07,634.91,630.6
4/20/07,630.9,648.17
4/23/07,648.23,634.99
4/24/07,635,634.38
4/25/07,634.97,636.5
4/26/07,636.51,661.69
4/27/07,661.69,644.94
4/30/07,645.07,629.56
5/1/07,629.56,637.21
5/2/07,637.49,641.47
5/3/07,643.7,644.77
5/4/07,645.17,631.49
5/7/07,631.6,625.4
5/8/07,625.3,631.1
5/9/07,630.31,632.57
5/10/07,632.07,615.51
5/11/07,616.21,619.42
5/14/07,619.38,616.01
5/15/07,616.2,613.05
5/16/07,613.13,621.09
5/17/07,621.09,632.52
5/18/07,632.79,631.73
5/21/07,631.72,641.33
5/22/07,641.35,663.79
5/23/07,663.86,658.74
5/24/07,658.78,659.78
5/25/07,660.01,655.81
5/29/07,655.81,655.87
5/30/07,654.97,657.95
5/31/07,658.16,652.36
6/1/07,652.51,642.03
6/4/07,641.86,649.74
6/5/07,649.54,641.01
6/6/07,640.57,626.1
6/7/07,626.04,599.96
6/8/07,600.16,613.99
6/11/07,614.01,605.33
6/12/07,605.06,590.51
6/13/07,590.69,594.91
6/14/07,594.72,594.3
6/15/07,594.53,594.13
6/18/07,594.21,587.78
6/19/07,587.78,588.81
6/20/07,588.81,579.13
6/21/07,579.06,577.4
6/22/07,577.35,566.77
6/25/07,566.73,556.23
6/26/07,556.14,543.18
6/27/07,543.16,556
6/28/07,555.94,546.83
6/29/07,546.85,539.06
7/2/07,539.06,536.51
7/3/07,536.63,531.4
7/5/07,531.94,532.37
7/6/07,532.33,548.43
7/9/07,547.87,538.21
7/10/07,538.03,521.63
7/11/07,521.14,524.27
7/12/07,524.29,533.64
7/13/07,533.64,554.75
7/16/07,554.11,546.8
7/17/07,546.9,538.1
7/18/07,537.84,531.57
7/19/07,531.95,534.51
7/20/07,534.55,521.8
7/23/07,521.93,503.43
7/24/07,502.66,482.31
7/25/07,482.7,483.37
7/26/07,482.31,472.52
7/27/07,472.48,467.08
7/30/07,467.16,469.68
7/31/07,469.77,459.65
8/1/07,459.64,455.89
8/2/07,456.23,474.24
8/3/07,474.24,448.85
8/6/07,448.3,453.6
8/7/07,443.42,472.85
8/8/07,474.39,504.27
8/9/07,503.59,508.48
8/10/07,508.05,490.68
8/13/07,491.15,462.57
8/14/07,462.68,441.95
8/15/07,441.91,420.73
8/16/07,418.92,430.45
8/17/07,432.4,438.49
8/20/07,438.48,434.07
8/21/07,434.11,430.19
8/22/07,430.27,434.89
8/23/07,434.96,433.22
8/24/07,433.2,434.91
8/27/07,434.73,414.59
8/28/07,414.07,394.29
8/29/07,394.68,404.98
8/30/07,404.57,400.44
8/31/07,400.53,412.61
9/4/07,412.52,420.49
9/5/07,420.16,402.31
9/6/07,402.5,396.28
9/7/07,395.63,382.15
9/11/07,371.53,372.15
9/12/07,371.84,368.32
9/13/07,368.56,370.02
9/14/07,370.02,383.65
9/17/07,383.61,386.93
9/18/07,387.04,410.22
9/19/07,410.39,407.93
9/20/07,407.89,384.6
9/21/07,385.04,382.74
9/24/07,382.74,362.75
9/25/07,362.57,354.14
9/26/07,354.4,343
9/27/07,343.09,350.58
9/28/07,350.58,349.13
10/1/07,349.63,364.28
10/2/07,364.32,384.26
10/3/07,384.38,395.89
10/4/07,395.89,383.07
10/5/07,383.21,389.91
10/8/07,389.98,379.83
10/9/07,379.91,385.07
10/10/07,384.97,388.93
10/11/07,389.24,391.78
10/12/07,391.97,379.98
10/15/07,380.05,365.93
10/16/07,365.51,353.11
10/17/07,353.15,346.67
10/18/07,345.6,341.91
10/19/07,341.86,338.9
10/22/07,338.21,361.4
10/23/07,362.21,358.65
10/24/07,358.04,361.28
10/25/07,361.36,362.98
10/26/07,363.23,375.42
10/29/07,375.63,375.02
10/30/07,374.96,378.06
10/31/07,378.32,365.55
11/1/07,356.99,346.89
11/2/07,347.44,338.93
11/5/07,337.29,334.23
11/6/07,334.23,344.14
11/7/07,343.01,331.16
11/8/07,331.15,328.49
11/9/07,322.36,333.7
11/12/07,333.7,332.87
11/13/07,339.65,348.83
