Date,Open,High,Low,Close,Volume
2004-04-30,567.25,570.27,558.57,559.8,0
2004-05-03,559.8,568.38,559.8,565.48,0
2004-05-04,565.48,575.39,565.18,569.64,0
2004-05-05,569.63,573.28,568.92,570.06,0
2004-05-06,570.06,570.06,556.97,563.09,0
2004-05-07,563.09,566.28,548.56,548.56,0
2004-05-10,548.56,548.56,533.51,537.86,0
2004-05-11,537.86,548.69,537.86,548.67,0
2004-05-12,548.63,549.28,534.41,548.99,0
2004-05-13,548.99,552.4,545.0,547.17,0
2004-05-14,547.17,549.76,540.77,543.76,0
2004-05-17,543.76,543.76,530.68,535.34,0
2004-05-18,535.34,542.56,535.34,542.56,0
2004-05-19,542.56,552.75,540.01,540.86,0
2004-05-20,540.86,544.05,538.02,540.75,0
2004-05-21,540.75,546.8,540.75,545.81,0
2004-05-24,545.81,552.76,545.81,551.72,0
2004-05-25,551.72,565.43,550.16,565.39,0
2004-05-26,565.39,567.77,562.47,567.77,0
2004-05-27,567.77,571.87,564.35,568.56,0
2004-05-28,568.56,569.5,566.16,568.28,0
2004-06-01,568.28,572.76,566.64,572.49,0
2004-06-02,572.49,574.81,570.76,573.56,0
2004-06-03,573.56,573.56,562.44,562.44,0
2004-06-04,562.44,571.1,562.44,567.75,0
2004-06-07,567.75,578.91,567.75,578.9,0
2004-06-08,578.9,578.9,575.7,577.91,0
2004-06-09,577.91,578.12,568.5,568.58,0
2004-06-10,568.58,571.32,567.78,569.12,0
2004-06-14,569.12,569.12,557.66,557.67,0
2004-06-15,557.67,569.69,557.67,567.92,0
2004-06-16,567.92,570.15,566.64,570.07,0
2004-06-17,570.07,571.16,565.21,569.57,0
2004-06-18,571.38,572.17,571.04,572.01,0
2004-06-21,570.54,571.85,568.15,568.74,0
2004-06-22,568.74,571.95,563.88,571.89,0
2004-06-23,571.89,580.79,571.23,580.15,0
2004-06-24,580.15,583.06,578.92,579.05,0
2004-06-25,579.05,587.7,578.93,587.7,0
2004-06-28,587.7,588.82,583.38,584.1,0
2004-06-29,584.1,590.07,583.72,587.83,0
2004-06-30,587.83,591.53,587.73,591.52,0
2004-07-01,591.52,591.52,582.43,582.43,0
2004-07-02,582.43,582.92,579.35,582.72,0
2004-07-06,582.72,582.72,571.47,572.41,0
2004-07-07,572.41,575.84,571.49,572.03,0
2004-07-08,572.03,572.03,560.54,560.71,0
2004-07-09,560.71,565.32,560.71,563.73,0
2004-07-12,563.73,564.56,558.29,562.24,0
2004-07-13,562.24,564.93,562.24,562.69,0
2004-07-14,562.69,565.88,557.66,559.74,0
2004-07-15,559.74,564.35,559.74,562.16,0
2004-07-16,562.16,564.01,554.8,555.48,0
2004-07-19,555.48,556.75,551.14,554.73,0
2004-07-20,554.73,564.25,554.73,564.19,0
2004-07-21,564.19,566.03,548.57,548.57,0
2004-07-22,548.6,549.6,539.05,546.52,0
2004-07-23,546.52,546.52,539.22,539.23,0
2004-07-26,539.23,542.29,531.4,533.49,0
2004-07-27,533.49,544.63,533.49,544.61,0
2004-07-28,544.61,544.61,534.57,541.2,0
2004-07-29,541.2,549.9,541.2,549.83,0
2004-07-30,549.83,552.14,547.67,551.29,0
2004-08-02,551.29,551.93,544.4,551.93,0
2004-08-03,551.93,551.93,543.47,543.63,0
2004-08-04,543.63,546.07,536.52,542.67,0
2004-08-05,542.67,542.74,532.09,532.36,0
2004-08-06,532.36,532.36,519.28,519.65,0
2004-08-09,519.65,522.56,518.15,518.38,0
2004-08-10,518.38,529.84,518.38,529.83,0
2004-08-11,529.83,529.83,517.89,526.63,0
2004-08-12,526.63,526.63,517.07,517.1,0
2004-08-13,517.1,521.04,515.9,517.39,0
2004-08-16,517.39,528.06,517.39,528.06,0
2004-08-17,528.06,533.28,528.06,530.0,0
2004-08-18,530.0,541.7,526.98,541.61,0
2004-08-19,541.61,541.61,536.14,537.44,0
2004-08-20,537.44,547.92,537.44,547.92,0
2004-08-23,547.92,549.97,543.44,543.47,0
2004-08-24,543.47,548.58,542.56,545.01,0
2004-08-25,545.01,550.16,542.13,550.14,0
2004-08-26,550.14,550.14,546.0,547.25,0
2004-08-27,547.25,551.89,547.25,551.67,0
2004-08-30,551.67,551.67,544.46,544.56,0
2004-08-31,544.56,548.45,541.96,547.93,0
2004-09-01,547.93,563.38,547.7,552.46,0
2004-09-02,552.46,559.8,551.88,559.78,0
2004-09-03,559.78,561.63,554.13,556.24,0
2004-09-07,556.24,563.02,556.24,562.93,0
2004-09-08,562.93,565.79,557.64,557.79,0
2004-09-09,557.79,567.73,557.79,566.18,0
2004-09-10,566.18,570.06,562.16,569.91,0
2004-09-13,569.91,575.04,569.91,573.1,0
2004-09-14,573.1,573.1,567.74,570.96,0
2004-09-15,570.96,570.97,566.53,568.52,0
2004-09-16,568.52,575.1,568.45,574.54,0
2004-09-17,574.54,576.38,569.76,573.17,0
2004-09-20,573.17,573.97,569.86,570.74,0
2004-09-21,570.74,577.15,570.74,576.92,0
2004-09-22,576.92,576.92,565.53,565.89,0
2004-09-23,565.89,567.76,564.91,565.8,0
2004-09-24,565.81,569.63,565.81,565.97,0
2004-09-27,565.97,565.97,558.36,558.36,0
2004-09-28,558.36,565.73,558.36,565.66,0
2004-09-29,565.66,571.07,565.22,571.07,0
2004-09-30,571.07,574.71,569.33,572.94,0
2004-10-01,572.94,585.38,572.94,585.03,0
2004-10-04,585.03,592.02,585.03,589.09,0
2004-10-05,589.09,590.09,586.64,587.34,0
2004-10-06,587.34,592.66,586.55,592.66,0
2004-10-07,592.66,592.66,582.37,582.6,0
2004-10-08,582.6,583.14,575.59,575.65,0
2004-10-11,575.65,577.56,574.61,577.56,0
2004-10-12,577.56,578.1,570.49,576.71,0
2004-10-13,576.71,580.74,568.51,569.42,0
2004-10-14,569.42,570.06,564.79,564.88,0
2004-10-15,564.88,572.42,564.04,569.42,0
2004-10-18,569.42,573.19,565.97,572.03,0
2004-10-19,572.03,576.63,566.49,566.67,0
2004-10-20,566.67,570.35,562.82,570.13,0
2004-10-21,570.13,576.7,568.38,576.66,0
2004-10-22,576.66,577.64,567.57,567.78,0
2004-10-25,567.78,573.64,565.71,571.67,0
2004-10-26,571.67,577.99,567.32,577.61,0
2004-10-27,577.61,587.18,577.53,587.18,0
